Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
1985-07,10000.000000,300000.000000,124323.770230,126053.856724,85703.545589,336081.172543,0.007895,0.333333,0.333333,0.333333,0.369922,0.375070,0.255008,10000.000000,0.000000,10.000000
1985-08,10000.000000,310000.000000,125297.813687,130336.834083,92685.555024,348320.202794,0.006470,0.333333,0.333333,0.333333,0.359720,0.374187,0.266093,10000.000000,0.000000,10.000000
1985-09,10000.000000,320000.000000,126202.935447,134490.677666,93979.501323,354673.114436,-0.010178,0.333333,0.333333,0.333333,0.355829,0.379196,0.264975,10000.000000,0.000000,10.000000
1985-10,10000.000000,330000.000000,131469.961339,140110.973383,98213.976173,369794.910894,0.014045,0.333333,0.333333,0.333333,0.355521,0.378888,0.265590,10000.000000,0.000000,10.000000
1985-11,10000.000000,340000.000000,143454.584516,148793.879579,100298.689177,392547.153272,0.033577,0.333333,0.333333,0.333333,0.365445,0.379047,0.255507,10000.000000,0.000000,10.000000
1985-12,10000.000000,350000.000000,154555.786637,158424.520293,103629.448103,416609.755034,0.034934,0.333333,0.333333,0.333333,0.370985,0.380271,0.248745,10000.000000,0.000000,10.000000
1986-01,10000.000000,360000.000000,159072.289432,163728.899470,115264.643108,438065.832010,0.026854,0.333333,0.333333,0.333333,0.363124,0.373754,0.263122,10000.000000,0.000000,10.000000
1986-02,10000.000000,370000.000000,171654.439517,173703.241256,115861.142694,461218.823468,0.029355,0.333333,0.333333,0.333333,0.372176,0.376618,0.251206,10000.000000,0.000000,10.000000
1986-03,10000.000000,380000.000000,185802.923012,189429.921270,121653.137462,496885.981744,0.054470,0.333333,0.333333,0.333333,0.373935,0.381234,0.244831,10000.000000,0.000000,10.000000
1986-04,10000.000000,390000.000000,194317.453223,200458.719125,122816.652394,517592.824742,0.021123,0.333333,0.333333,0.333333,0.375425,0.387290,0.237284,10000.000000,0.000000,10.000000
1986-05,10000.000000,400000.000000,198619.127719,199308.890726,126889.638983,524817.657428,-0.005260,0.333333,0.333333,0.333333,0.378454,0.379768,0.241779,10000.000000,0.000000,10.000000
1986-06,10000.000000,410000.000000,208276.221930,202697.034046,130601.299659,541574.555634,0.012634,0.333333,0.333333,0.333333,0.384575,0.374274,0.241151,10000.000000,0.000000,10.000000
